parsedUrl	title	sku	upc	mpn	brand	imageUrl	minSalePrice	minListPrice	availability	categoryTexts	additionalAttributes	smallDescription	longDescription	specificationText	externalProductUrl	canonicalUrl	urlsToSeeder	statusCode
https://www.walgreens.com/store/c/nellie's-all-natural-dryerball-fragrance-sticks-lavender/ID=prod6194819-product	Nellie's All Natural Dryerball Fragrance Sticks Lavender10.0ea	304374	81064800702		Nellie's All Natural	https://pics.drugstore.com/prodimg/333849/450.jpg	6.99	9.99	In Stock	Home, Shop,Household,Laundry & Cleaning,Laundry	{"Ingredients":"Ingredients:Soy Wax 100% pure , Essential Oil, Paper Board","Product in inches LxWxH":"2.35x 2.3x 2.7","Item Code":"304374","Shipping Weight in lbs":"0.35"}	Natural way to add fragrance10 dryer sticks per bottleEach lasts up to 10 loads	Quick viewNatural way to add fragrance10 dryer sticks per bottleEach lasts up to 10 loadsPlease Note: Product received may temporarily differ from image shown due to packaging update.For use with Nellie's PVC free Dryerballs. These soy wax and essential oil infused fragrance sticks are sure to please anyone looking to add a little flavor to their laundry.10 per bottle. Each lasts up to 10 loads depending on fabrics & drying timeNellie never tested on animalsMade in CanadaRemove cap from Dryerball inner casing, using a coin.Insert fragrance stick and secure cap.Toss dryerballs into dryer and enjoy naturally scented laundryFragrance stick lasts for an average of 10 loads beforte replacement is required.©Batten Industries, Inc	Natural way to add fragrance10 dryer sticks per bottleEach lasts up to 10 loadsIngredients:Soy Wax 100% pure , Essential Oil, Paper Board ,no of pieces: 1	https://www.walgreens.com/store/c/nellie's-all-natural-dryerball-fragrance-sticks-lavender/ID=prod6194819-product#1	https://www.walgreens.com/store/c/nellie%27s-all-natural-dryerball-fragrance-sticks-lavender/ID=prod6194819-product		200
https://www.walgreens.com/store/c/all-terrain-antisepz-gel/ID=prod6318916-product	All Terrain Antisepz Gel0.5oz.	937195	60850305011		All Terrain	https://pics.drugstore.com/prodimg/568314/450.jpg	3.29	4.99	In Stock	Home, Shop,Medicines & Treatments,First Aid,Antibiotics & Antiseptics	{"Ingredients":"Active Ingredients:Ethyl Alcohol 62.0% Inactive Ingredients:Purified Water, Hydroxyethyl Cellulose Wood Cellulose ,Vegetable Glycerin, Aloe Vera Aloe Barbadensis Leaf Juice , Vitamin E DL-Alpha Tocopherol Acetate","Product in inches LxWxH":"4.0x 1.0x 3.5","Item Code":"937195","Warnings":"For External Use OnlyFlammable keep away from fire or flame.When using this product keep out of eyes.In case of contact with eyes, flush thoroughly with water.Keep out of reach of children.If swallowed get medical help or call Poison Control Center right away.First Aid Antiseptic to Help Protect Against Skin Infection in Minor Cuts & Scrapes.Recommended for Repeat Use.","Shipping Weight in lbs":"0.05"}	Naturally effective since 1996For minor cuts & scrapesCruelty free	Quick viewNaturally effective since 1996For minor cuts & scrapesCruelty freeNaturally Effective Since 1996Natural Antiseptic Gel for Minor Cuts & ScrapesCruelty FreeAll Terrain® provides naturally effective products for every trail of life.Our passion is to celebrate life with our family and friends and our mission is to offer the safest and most effective natural remedies to bring life outdoors.1-800-246-7328Made in USAApply to Affected AreaFor Children Under 6, Use Adult SupervisionNot Recommended for Infants	Naturally effective since 1996For minor cuts & scrapesCruelty freeActive Ingredients:Ethyl Alcohol 62.0% Inactive Ingredients:Purified Water, Hydroxyethyl Cellulose Wood Cellulose ,Vegetable Glycerin, Aloe Vera Aloe Barbadensis Leaf Juice , Vitamin E DL-Alpha Tocopherol Acetate ,no of pieces: 1	https://www.walgreens.com/store/c/all-terrain-antisepz-gel/ID=prod6318916-product#1	https://www.walgreens.com/store/c/all-terrain-antisepz-gel/ID=prod6318916-product		200
https://www.walgreens.com/store/c/all-terrain-aloe-gel-skin-relief-skin-protectant-gel/ID=prod6319113-product	All Terrain Aloe Gel Skin Relief Skin Protectant Gel5.0oz.	937366	60850343007		All Terrain	https://pics.drugstore.com/prodimg/167577/450.jpg	5.99	8.99	In Stock	Home, Shop,Medicines & Treatments,First Aid,Wound Care	{"Ingredients":"Ingredients:Aqua Water , Aloe Barbadensis Aloe Vera Gel, Glycerin,Dimethicone, Dehydroxanthan Gum, Sodium PCA, Anthemis Nobilis Chamomile Extract, Cucumber Cucumis Sativus Extract, Bisabolol, Polysorbate 20, Phenoxyethanol, Caprylyl Glycol, Lavandula Angustifolia Lavender Oil","Product in inches LxWxH":"3.0x 1.75x 6.25","Item Code":"937366","Warnings":"For External Use OnlyWhen using this product do not get into eyes.Stop use and ask a doctor if:Condition worsensSymptoms last more than 7 days or clear up and occur again within a few days.Keep out of reach of children.If swallowed, get medical help or contact a Poison Control Center right away.Temporarily protects minor:CutsScrapesBurnsHelps prevent and temporarily protects and helps relieve chafed, chapped or cracked skinProtects from the drying effects of wind and cold weather","Shipping Weight in lbs":"0.35"}	Helps rehydrate dry skinForms a protective barrierHelps keep skin soft	Quick viewHelps rehydrate dry skinForms a protective barrierHelps keep skin soft Please note:Due to packaging updates, the image shown may temporarily appear different from the product received. Paraben FreeSkin Protectant Gel with 0.5% Allantoin and Moisturizing AloeHelps relieve dry, chapped and cracked skin plus temporarily pretects cuts, scrapes and burnsSea AlgaeChamomileComfreyCucumberLavenderSoothesProtectsRehydratesAll Terrain® Premium Aloe Gel Skin Repair is formulated by natural body care experts and contains active Aloe Vera extract with 10% polysaccharide content. Our Skin Repair formula helps rehydrate dry skin and forms a protective barrier that keeps skin soft and supple. We complement our Premium ALoe Extract by adding the essential herbs known to support the healing process for skin suffering from:SunburnWindburnDryness & ItchingMinor BurnsSkin IrritationsChafingAll Terrain supports responsible environmental organizations.1-800-246-7328Made in USAApply as neededChildren under 6 months:ask a doctor. © All Terrain	Helps rehydrate dry skinForms a protective barrierHelps keep skin softIngredients:Aqua Water , Aloe Barbadensis Aloe Vera Gel, Glycerin,Dimethicone, Dehydroxanthan Gum, Sodium PCA, Anthemis Nobilis Chamomile Extract, Cucumber Cucumis Sativus Extract, Bisabolol, Polysorbate 20, Phenoxyethanol, Caprylyl Glycol, Lavandula Angustifolia Lavender Oil ,no of pieces: 1	https://www.walgreens.com/store/c/all-terrain-aloe-gel-skin-relief-skin-protectant-gel/ID=prod6319113-product#1	https://www.walgreens.com/store/c/all-terrain-aloe-gel-skin-relief-skin-protectant-gel/ID=prod6319113-product		200
https://www.walgreens.com/store/c/all-oxi-with-stainlifters-laundry-detergent-liquid-fresh-rain/ID=prod6039316-product	All Oxi with Stainlifters Laundry Detergent Liquid Fresh Rain50.0oz.	468116	07261345495		All	https://pics.drugstore.com/prodimg/325928/450.jpg	0	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Laundry	{"For pre-treating":"Rub a small amount directly onto the stain before washing. Check an inseam for colorfastness","Ingredients":"Ingredients:Biodegradable Cleaning Agents: Anionic and nonionic surfactant, enzymes","Medium load":"Midway between 2 & 3 on cup 1.78 oz","Large, heavily soiled load":"Line 4","Product in inches LxWxH":"3.2x 6.4x 10.6","Item Code":"468116","Warnings":"In case of eye contact, flush with water. If swallowed, drink a glass of water. Call a physician.KEEP OUT OF THE REACH OF CHILDREN.EYE IRRITANT, MAY BE HARMFUL IF SWALLOWED..","Shipping Weight in lbs":"3.73"}	Formulated for a great cleanActive stainliftersEnough for 28 loads	Quick viewFormulated for a great cleanActive stainliftersEnough for 28 loadsGive us your worst, we'll give it our all.With in-wash pre-treaters for whiter whites.28 loads*Formulated with enzymes for a great cleanActive stainliftersWorks effectively, even in cold waterSafe for all washers and septic systemsContains no phosphorusAll surfactants are biodegradable*Contains 28 loads as measured midway between lines 2 and 3.Made in USAMedium load: Midway between 2 & 3 on cup 1.78 oz Large, heavily soiled load: Line 4For pre-treating: Rub a small amount directly onto the stain before washing. Check an inseam for colorfastness.© 2013 The Sun Products Corporation	Formulated for a great cleanActive stainliftersEnough for 28 loadsIngredients:Biodegradable Cleaning Agents: Anionic and nonionic surfactant, enzymes ,no of pieces: 1	https://www.walgreens.com/store/c/all-oxi-with-stainlifters-laundry-detergent-liquid-fresh-rain/ID=prod6039316-product#1	https://www.walgreens.com/store/c/all-oxi-with-stainlifters-laundry-detergent-liquid-fresh-rain/ID=prod6039316-product		200
https://www.walgreens.com/store/c/all-liquid-detergent-53-loads-oxi/ID=prod6299225-product	All Liquid Detergent 53 Loads Oxi94.5oz.	918760	07261346162		All	https://pics.drugstore.com/prodimg/564792/450.jpg	0	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Laundry	{"Ingredients":"Ingredients:Biodegradable Surfactants","Medium load":"Fill between line 2 and 3 1.78 oz","Product in inches LxWxH":"4.81x 7.52x 11.25","Large, heavily soiled loads":"Fill to line 4","Item Code":"918760","Warnings":"In case of eye contact, flush with water. If swallowed, drink a glass of water. Call a physician. Keep out of reach of children.","Shipping Weight in lbs":"6.85"}	Whitens and brightensWith in-wash pre-treatersWorks effectively, even in cold water	Quick viewWhitens and brightensWith in-wash pre-treatersWorks effectively, even in cold waterGive us your worst, we'll give it our all.Whitens and brightens. With in-wash pre-treaters for better stain removal. Specially formulated with added enzymes for a great clean. Works effectively, even in cold water.Safe for all washers and septic systemsContains no phosphates53 loadsMedium load: Fill between line 2 and 3 1.78 oz Large, heavily soiled loads: Fill to line 4Pre-treating: Rub a small amount directly onto the stain before washing. Check an inseam for colorfastness.© 2014 The Sun Products Corporation	Whitens and brightensWith in-wash pre-treatersWorks effectively, even in cold waterIngredients:Biodegradable Surfactants ,no of pieces: 1	https://www.walgreens.com/store/c/all-liquid-detergent-53-loads-oxi/ID=prod6299225-product#1	https://www.walgreens.com/store/c/all-liquid-detergent-53-loads-oxi/ID=prod6299225-product		200
https://www.walgreens.com/store/c/all-2x-ultra-stainlifter-laundry-detergent-liquid/ID=prod3458418-product	All 2X Ultra Stainlifter Laundry Detergent Liquid50.0oz.	563392	07261345034		All	https://pics.drugstore.com/prodimg/325927/450.jpg	0	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Laundry	{"Ingredients":"Ingredients:Cleaning Agents Anionic and Non-Ionic Surfactants , Buffering Agent, Stabilizer, Perfume, Brightening Agent, Colorant","Product in inches LxWxH":"3.15x 6.4x 10.5","Item Code":"563392","Warnings":"Eye irritant.May be harmful if swallowed. In case of eye contact, flush well with water.If swallowed,drink a glass of water.Call a physician.Keep out of reach of children.","Shipping Weight in lbs":"4.1"}	HE safe for all washersIn-wash pre-treaters for stain removalBiodegradable cleaning agents	Quick viewHE safe for all washersIn-wash pre-treaters for stain removalBiodegradable cleaning agentsIn-wash pre-treaters* for better stain removal.HE safe for all washers33 loads as measured to line 2Biodegradable cleaning agentsSafe for septic systemsWorks effectively even in cold water*Specially formulated with added enzymes for a great clean.Made in USAMeasure according to fill line/load size on cap.©2010 Sun Products Corporation	HE safe for all washersIn-wash pre-treaters for stain removalBiodegradable cleaning agentsIngredients:Cleaning Agents Anionic and Non-Ionic Surfactants , Buffering Agent, Stabilizer, Perfume, Brightening Agent, Colorant ,no of pieces: 1	https://www.walgreens.com/store/c/all-2x-ultra-stainlifter-laundry-detergent-liquid/ID=prod3458418-product#1	https://www.walgreens.com/store/c/all-2x-ultra-stainlifter-laundry-detergent-liquid/ID=prod3458418-product		200
https://www.walgreens.com/store/c/all-fresh--sensitive-laundry-detergent-fresh/ID=prod6190098-product	All Fresh & Sensitive Laundry Detergent Fresh50.0oz.	254906	07261345948		All	https://pics.drugstore.com/prodimg/483547/450.jpg	0	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Laundry	{"Product in inches LxWxH":"3.12x 6.37x 10.51","Item Code":"254906","Warnings":"In case of eye contact, flush with water.If swallowed, drink a glass of water.Call a physician.Keep out of the reach of children.Eye irritant, may be harmful if swallowed.","Shipping Weight in lbs":"3.72"}	Gentle on skin but tough on stainsWith a light fresh hypoallergenic scentSafe for all washers	Quick viewGentle on skin but tough on stainsWith a light fresh hypoallergenic scentSafe for all washersGentle on skin, hypoallergenic scent.Dye freeSafe for all washers33 loads as measured to line 2 of cup Safe for septic systemsWorks effectively, even in cold waterContains no phosphates Made in USAFill slightly below halfway for medium loads Line 2 - 1.5 oz .Large, heavily soiled loads:Fill to top of cap.Pre-treating:Rub a small amount directly onto the stain before washing.Check an inseam for colorfastness.©Sun Products	Gentle on skin but tough on stainsWith a light fresh hypoallergenic scentSafe for all washers,no of pieces: 1	https://www.walgreens.com/store/c/all-fresh--sensitive-laundry-detergent-fresh/ID=prod6190098-product#1	https://www.walgreens.com/store/c/all-fresh-%26-sensitive-laundry-detergent-fresh/ID=prod6190098-product		200
https://www.walgreens.com/store/c/all-liquid-detergent-free--clear/ID=prod6277547-product	All Liquid Detergent Free & Clear46.5oz.	411390	07261346155		All	https://pics.drugstore.com/prodimg/561378/450.jpg	0	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Laundry	{"Ingredients":"Ingredients:Biodegradable Surfactant","Medium load":"Fill slightly below halfway for medium loads Line 2","Product in inches LxWxH":"3.19x 6.44x 10.46","Large load":"Large, heavily soiled loads: Fill to top of cap","Item Code":"411390","Warnings":"In case of eye contact, flush with water. If swallowed, drink a glass of water. Call a physician. Keep out of reach of children. Eye Irritant. May be harmful if swallowed.","Pre-treating":"rub a small amount directly onto the stain before washing","Shipping Weight in lbs":"3.5"}	31 loads, contains no phosphatesGood for sensitive skinNo perfumes or dyes	Quick view31 loads, contains no phosphatesGood for sensitive skinNo perfumes or dyes#1 recommended by dermatologists, allergists, pediatricians for sensitive skin.Powerful cleanGentle on skinNo perfumes or dyesHypoallergenicRemoves 99% of the top every day & seasonal allergensSafe for all washersContains 31 loads as measured to line 2As always contains no phosphatesSafe for septic systemsWorks effectively, even in cold waterLarge load: Large, heavily soiled loads: Fill to top of capPre-treating: rub a small amount directly onto the stain before washingCheck inseam for colorfastnessMedium load: Fill slightly below halfway for medium loads Line 2 © 2014 The Sun Products Corporation	31 loads, contains no phosphatesGood for sensitive skinNo perfumes or dyesIngredients:Biodegradable Surfactant ,no of pieces: 1	https://www.walgreens.com/store/c/all-liquid-detergent-free--clear/ID=prod6277547-product#1	https://www.walgreens.com/store/c/all-liquid-detergent-free-%26-clear/ID=prod6277547-product		200
https://www.walgreens.com/store/c/all-terrain-tender-tape-2-inches-x-2.2-yards-unstretched/ID=prod6318917-product	All Terrain Tender Tape 2 Inches x 2.2 Yards (Unstretched)1.0ea	937196	60850305009		All Terrain	https://pics.drugstore.com/prodimg/568315/450.jpg	4.69	6.99	In Stock	Home, Shop,Medicines & Treatments,First Aid,Bandages & Bandaging Supplies	{"Product in inches LxWxH":"3.88x 1.25x 5.25","Item Code":"937196","Warnings":"Wrapping too tightly could impair circulation.If Tender Tape™ feels too tight, remove and wrap again.","Shipping Weight in lbs":"0.07"}	Excellent conformabilityStretchy & breathableLeaves no sticky residue on skin	Quick viewExcellent conformabilityStretchy & breathableLeaves no sticky residue on skinSticks to Itself - Not to Skin or HairLatex FreeFirmly Secures Dressing on WoundsExcellent ConformabilityStretchy & BreathableLeaves No Sticky Residue on SkinALL TERRAIN sells natural remedies and performance products for active lifestyles. The company also helps promote conservation and supports responsible environmental organizations. Please take care of the environment.It belongs to all of us and is for all of us to enjoy.Clean and dry skin.Cover area with non-stick pad.Wrap with Tender Tape™ to secure the pad and help keep out dirt and contaminates. Overlap tape and press onto underlying layer to keep end in place.	Excellent conformabilityStretchy & breathableLeaves no sticky residue on skin,no of pieces: 1	https://www.walgreens.com/store/c/all-terrain-tender-tape-2-inches-x-2.2-yards-unstretched/ID=prod6318917-product#1	https://www.walgreens.com/store/c/all-terrain-tender-tape-2-inches-x-2.2-yards-unstretched/ID=prod6318917-product		200
https://www.walgreens.com/store/c/all-mighty-pacs-detergent/ID=prod6299223-product	All Mighty Pacs Detergent48.0ea	918758	07261345856		All	https://pics.drugstore.com/prodimg/564787/450.jpg	0	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Laundry	{"Ingredients":"Ingredients:Surfactants and Enzymes Anionic or Nonionic","Product in inches LxWxH":"4.75x 9.4x 10.2","Item Code":"918758","Warnings":"Eye irritant. Harmful if swallowed or put in mouth. Keep out of the reach of children. Do not get in eyes. May be harmful if swallowed. Never handle packet with wet hands which may increase exposure. If swallowed, rinse out mouth and call a Poison Control Center or doctor immediately. Do not induce vomiting. If in eyes, rinse immediately with water for at least 15 minutes and seek medical attention.","Shipping Weight in lbs":"2.22"}	For great stain removalSafe for all washersWorks even in cold water	Quick viewFor great stain removalSafe for all washersWorks even in cold water48 loads1 Mighty Pac = 1 loadWith in-wash pre-treaters for great stain removalHE safe, for all washersDissolves completely in all water temperaturesPowerful clean, mighty resultsAll Mighty Pacs are conveniently pre-measured to contain the right combination of powerful concentrated detergent with active stainlifters. They dissolve completely, leaving behind nothing but clean. Includes biodegradable cleaning agents. Safe for septic systems. Works effectively, even in cold water. As always, contains no phosphates.Add Mighty Pacs directly to the drum, then add laundry on top. Medium loads = 1 Mighty Pac. Large or heavily soiled loads = 2 Mighty Pacs. Never place Mighty Pacs in the HE dispenser. Dry hands before handling. Keep container sealed between uses. Store in a cool, dry place. Do not unwrap or cut open Pacs. Always close container after use.© 2013 The Sun Products Corporation	For great stain removalSafe for all washersWorks even in cold waterIngredients:Surfactants and Enzymes Anionic or Nonionic ,no of pieces: 1	https://www.walgreens.com/store/c/all-mighty-pacs-detergent/ID=prod6299223-product#1	https://www.walgreens.com/store/c/all-mighty-pacs-detergent/ID=prod6299223-product		200
https://www.walgreens.com/store/c/all-2x-ultra-laundry-detergent-liquid-with-stainlifters-free--clear/ID=prod3458416-product	All 2X Ultra Laundry Detergent Liquid with Stainlifters Free & Clear50.0fl oz	563391	07261345035		All	https://pics.drugstore.com/prodimg/325925/450.jpg	0	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Laundry	{"Ingredients":"Ingredients:Cleaning Agents Anionic and Non-Ionic Surfactants , Buffering Agent, Stabilizer, Brightening Agent","Product in inches LxWxH":"3.2x 6.4x 10.55","Item Code":"563391","Warnings":"Eye irritant.May be harmful if swallowed. In case of eye contact, flush well with water.If swallowed,drink a glass of water.Call a physician.Keep out of reach of children.","Shipping Weight in lbs":"4.1"}	HE safe for all washersRemoves 99% of top allergensBiodegradable cleaning agents	Quick viewHE safe for all washersRemoves 99% of top allergensBiodegradable cleaning agentsRecommended by dermatologists and allergists for sensitive skin. No perfumes or dyes, hypoallergenic. Removes 99% of the top everyday and seasonal allergens.*HE safe for all washers33 loads as measured to line 2Biodegradable cleaning agentsSafe for septic systemsWorks effectively even in cold water*Dog and cat dander, dust mite matter, ragweed pollen, grass/tree pollen. All free clear is not intended to treat or prevent allergies.Made in USAMeasure according to fill line/load size on cap.©2010 Sun Products Corporation	HE safe for all washersRemoves 99% of top allergensBiodegradable cleaning agentsIngredients:Cleaning Agents Anionic and Non-Ionic Surfactants , Buffering Agent, Stabilizer, Brightening Agent ,no of pieces: 1	https://www.walgreens.com/store/c/all-2x-ultra-laundry-detergent-liquid-with-stainlifters-free--clear/ID=prod3458416-product#1	https://www.walgreens.com/store/c/all-2x-ultra-laundry-detergent-liquid-with-stainlifters-free-%26-clear/ID=prod3458416-product		200
https://www.walgreens.com/store/c/armor-all-cleaning-wipes/ID=prod356969-product	Armor All Cleaning Wipes25.0ea	644612	07061210863		Armor All	https://pics.drugstore.com/prodimg/93179/450.jpg	0	0	In Stock	Home, Shop,Household,Auto & Hardware,Clean & Polish	{"Product in inches LxWxH":"3.3x 3.3x 8.4","Item Code":"644612","Warnings":"Keep out of reach of children.","Shipping Weight in lbs":"0.64"}	Powerful cleaning for all auto surfacesGuaranteed wipes stay moistRemoves dirt, dust and grime, lint free	Quick viewPowerful cleaning for all auto surfacesGuaranteed wipes stay moistRemoves dirt, dust and grime, lint freeYour car's delicate surfaces are too important to trust to a household cleaner. Get that natural "just detailed" look with these cleaning wipes from the most trusted name in quality car care. Meticulously engineered for your car's special needs, they lift away dirt and debris, revealing your car's rich, natural beauty without harming delicate automotive surfaces. Contains no phosphorus.Effective cleaning in a convenient, disposable wipeNatural, matte finishEasily removes ground-in dirt, dust & grimeGreat for the whole care dash, vinyl, fabric, carpet, consoles, leather & more Won't dry out, damage or fade automotive surfacesLint-free - won't leave greasy residue on handsMade in USA100% satisfaction guaranteed or your money back. As the leader in quality car care, Armor All absolutely guarantees its products will meet or exceed your highest standards. If you are unsatisfied for any reason, contact us for a full refund.Wipe surface clean with Armor All® cleaning Wipes.Not recommended for glass or painted surfaces.Let surface dry.Dispose of wipe in trash. Do not flush.Note: Not for personal cleansing.To Open:Open lid and pull out wipe from center of rollThe next sheet pops up automaticallyWhen finished, close lid to retain moisture.In case of eye contact, rinse thoroughly with water.Disposal:Offer empty container for recycling.If recycling is not available, discard container in trash.© 2003 The Armor All/STP Products Co.	Powerful cleaning for all auto surfacesGuaranteed wipes stay moistRemoves dirt, dust and grime, lint free,no of pieces: 1	https://www.walgreens.com/store/c/armor-all-cleaning-wipes/ID=prod356969-product#1	https://www.walgreens.com/store/c/armor-all-cleaning-wipes/ID=prod356969-product		200
